train_accuracy_0,test_accuracy_0,train_accuracy_1,test_accuracy_1,train_accuracy_2,test_accuracy_2,train_accuracy_3,test_accuracy_3,train_accuracy_4,test_accuracy_4,train_accuracy_5,test_accuracy_5,train_accuracy_6,test_accuracy_6,train_accuracy_7,test_accuracy_7,train_accuracy_8,test_accuracy_8,train_accuracy_9,test_accuracy_9
0.9916666666666667,0.554,0.985,0.5440000000000002,0.9950000000000001,0.5349999999999999,0.9866666666666667,0.522,0.9883333333333333,0.52,0.995,0.5169999999999999,0.9899999999999999,0.526,0.9816666666666666,0.54,0.9916666666666666,0.5309999999999999,0.9933333333333333,0.537
0.9916666666666666,0.5519999999999999,0.985,0.5440000000000002,0.9933333333333333,0.5349999999999999,0.9883333333333333,0.5229999999999999,0.9899999999999999,0.524,0.995,0.517,0.995,0.5240000000000001,0.9816666666666666,0.538,0.9916666666666666,0.535,0.9933333333333333,0.541
0.9916666666666666,0.5569999999999999,0.985,0.538,0.9933333333333333,0.5359999999999999,0.9899999999999999,0.525,0.9899999999999999,0.517,0.995,0.518,0.995,0.5200000000000001,0.9833333333333333,0.5330000000000001,0.9933333333333333,0.533,0.9933333333333333,0.542
0.9899999999999999,0.5549999999999999,0.985,0.539,0.9933333333333333,0.534,0.9899999999999999,0.527,0.9916666666666667,0.521,0.995,0.522,0.995,0.522,0.9833333333333333,0.528,0.9933333333333333,0.531,0.9933333333333333,0.545
0.9899999999999999,0.5509999999999999,0.985,0.536,0.9933333333333333,0.5349999999999999,0.9899999999999999,0.5269999999999999,0.9916666666666667,0.5229999999999999,0.9966666666666667,0.525,0.995,0.523,0.9866666666666667,0.526,0.9933333333333333,0.53,0.9916666666666667,0.5450000000000002
0.9883333333333333,0.5569999999999999,0.985,0.541,0.9933333333333333,0.534,0.9899999999999999,0.528,0.9900000000000001,0.52,0.995,0.526,0.995,0.519,0.9866666666666667,0.525,0.9933333333333333,0.533,0.9899999999999999,0.5440000000000002
0.9883333333333333,0.554,0.9866666666666667,0.538,0.9916666666666666,0.534,0.9899999999999999,0.5290000000000001,0.9900000000000001,0.5160000000000001,0.995,0.522,0.995,0.5189999999999999,0.985,0.525,0.9933333333333333,0.535,0.9899999999999999,0.546
0.9883333333333333,0.5509999999999999,0.9866666666666667,0.54,0.9916666666666666,0.535,0.9883333333333333,0.532,0.9900000000000001,0.5210000000000001,0.9966666666666667,0.524,0.995,0.518,0.985,0.525,0.9933333333333333,0.541,0.9899999999999999,0.545
0.9883333333333333,0.5509999999999999,0.9866666666666667,0.5379999999999999,0.9916666666666666,0.534,0.9883333333333333,0.5289999999999999,0.9900000000000001,0.5210000000000001,0.9966666666666667,0.522,0.995,0.519,0.985,0.524,0.9933333333333333,0.539,0.9899999999999999,0.544
0.9899999999999999,0.548,0.9866666666666667,0.542,0.9916666666666666,0.533,0.9883333333333333,0.533,0.9900000000000001,0.5190000000000001,0.9983333333333334,0.528,0.995,0.522,0.985,0.526,0.9933333333333333,0.542,0.9899999999999999,0.539
0.9899999999999999,0.547,0.9866666666666667,0.5439999999999999,0.9899999999999999,0.531,0.9883333333333333,0.532,0.9883333333333333,0.516,0.9983333333333334,0.53,0.995,0.519,0.9866666666666667,0.527,0.9933333333333333,0.5439999999999999,0.9899999999999999,0.541
